"customer_id","first_name","last_name","gender","city","region","occupation","account_type","income_band","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","customer_value_segment","activity_segment"
"CUST003744","Maham","Ahmed","Male","Gujranwala","Central","Student","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004948","Iqra","Mirza","Female","Karachi","South","Retired","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002104","Saad","Khan","Male","Dera Ismail Khan","West","Business Owner","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009183","Usman","Malik","Male","Sialkot","Central","Self-Employed","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007999","Iqra","Iqbal","Female","Peshawar","North","Self-Employed","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002058","Ali","Khan","Female","Lahore","Central","Business Owner","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001377","Omar","Iqbal","Female","Lahore","Central","Business Owner","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005679","Noor","Iqbal","Female","Karachi","South","Retired","Premium Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004400","Sana","Mirza","Male","Hyderabad","South","Business Owner","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006393","Saad","Mirza","Male","Abbottabad","North","Business Owner","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004216","Usman","Shah","Male","Islamabad","North","Student","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004341","Danish","Mirza","Female","Islamabad","North","Business Owner","Premium Account","Low","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009020","Maryam","Mirza","Male","Karachi","South","Salaried","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007030","Sara","Qureshi","Male","Karachi","South","Salaried","Premium Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001365","Sana","Qureshi","Male","Faisalabad","Central","Business Owner","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003097","Ali","Khan","Female","Islamabad","North","Freelancer","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008241","Talha","Butt","Male","Peshawar","North","Salaried","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005848","Ayesha","Qureshi","Female","Islamabad","North","Business Owner","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011619","Ali","Malik","Male","Peshawar","North","Self-Employed","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010329","Ali","Javed","Male","Faisalabad","Central","Student","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001547","Hassan","Sheikh","Female","Islamabad","North","Business Owner","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002877","Omar","Farooq","Male","Rawalpindi","North","Salaried","Savings Account","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000951","Ahmed","Javed","Male","Gujranwala","Central","Student","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005804","Omar","Javed","Female","Gujranwala","Central","Business Owner","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005844","Ayesha","Butt","Male","Faisalabad","Central","Freelancer","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010945","Hassan","Butt","Male","Quetta","West","Self-Employed","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007389","Sara","Shah","Male","Peshawar","North","Student","Current Account","Lower-Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011386","Maryam","Farooq","Male","Abbottabad","North","Self-Employed","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000667","Sara","Farooq","Female","Karachi","South","Salaried","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008040","Bilal","Qureshi","Male","Sukkur","South","Business Owner","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005952","Zainab","Aslam","Male","Sialkot","Central","Freelancer","Current Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007115","Ayesha","Farooq","Male","Karachi","South","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011713","Noor","Farooq","Female","Islamabad","North","Salaried","Digital Wallet","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010309","Talha","Iqbal","Female","Hyderabad","South","Self-Employed","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010208","Ayesha","Farooq","Female","Abbottabad","North","Business Owner","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002452","Bilal","Qureshi","Male","Hyderabad","South","Business Owner","Premium Account","Low","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004921","Talha","Malik","Male","Faisalabad","Central","Salaried","Savings Account","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010841","Hira","Khan","Male","Karachi","South","Salaried","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011898","Sara","Malik","Female","Islamabad","North","Self-Employed","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010568","Sana","Farooq","Male","Karachi","South","Salaried","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011207","Hamza","Mirza","Female","Lahore","Central","Self-Employed","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000046","Ayesha","Iqbal","Male","Karachi","South","Retired","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002454","Maham","Raza","Male","Hyderabad","South","Salaried","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006469","Maryam","Ahmed","Male","Dera Ismail Khan","West","Freelancer","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010216","Ali","Farooq","Male","Lahore","Central","Salaried","Premium Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011483","Danish","Hussain","Male","Islamabad","North","Student","Premium Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002016","Sana","Siddiqui","Female","Gujranwala","Central","Freelancer","Savings Account","Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003516","Sana","Aslam","Female","Hyderabad","South","Business Owner","Digital Wallet","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007958","Iqra","Iqbal","Male","Islamabad","North","Freelancer","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001779","Danish","Qureshi","Female","Sialkot","Central","Salaried","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008099","Maham","Hussain","Male","Sialkot","Central","Self-Employed","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009369","Usman","Javed","Female","Karachi","South","Self-Employed","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001546","Bilal","Hussain","Male","Sialkot","Central","Salaried","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007261","Ahmed","Siddiqui","Female","Hyderabad","South","Self-Employed","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006020","Hamza","Khan","Female","Gwadar","West","Business Owner","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000077","Zainab","Mirza","Male","Peshawar","North","Business Owner","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009053","Sana","Ahmed","Male","Dera Ismail Khan","West","Self-Employed","Digital Wallet","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005793","Iqra","Qureshi","Male","Islamabad","North","Freelancer","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007504","Usman","Sheikh","Male","Faisalabad","Central","Salaried","Savings Account","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007409","Bilal","Ahmed","Male","Faisalabad","Central","Salaried","Premium Account","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003657","Usman","Khan","Female","Rawalpindi","North","Freelancer","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010128","Danish","Mirza","Female","Gwadar","West","Student","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007674","Fatima","Siddiqui","Female","Lahore","Central","Student","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003283","Ali","Farooq","Female","Rawalpindi","North","Business Owner","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006346","Fatima","Raza","Male","Gujranwala","Central","Freelancer","Digital Wallet","Low","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000491","Ali","Sheikh","Female","Hyderabad","South","Salaried","Digital Wallet","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000931","Hira","Aslam","Male","Peshawar","North","Self-Employed","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011681","Ayesha","Malik","Male","Lahore","Central","Self-Employed","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006547","Sana","Farooq","Female","Islamabad","North","Business Owner","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005512","Danish","Shah","Female","Faisalabad","Central","Self-Employed","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011471","Maryam","Khan","Female","Gujranwala","Central","Salaried","Current Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010701","Hira","Aslam","Female","Hyderabad","South","Self-Employed","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002273","Ahmed","Shah","Male","Karachi","South","Retired","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010632","Saad","Mirza","Male","Abbottabad","North","Self-Employed","Premium Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007022","Bilal","Malik","Male","Quetta","West","Business Owner","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010585","Hamza","Shah","Female","Sialkot","Central","Salaried","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005864","Ayesha","Shah","Male","Karachi","South","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009424","Ayesha","Malik","Female","Rawalpindi","North","Business Owner","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002960","Hassan","Iqbal","Male","Dera Ismail Khan","West","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007554","Ahmed","Iqbal","Male","Islamabad","North","Freelancer","Current Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008039","Hassan","Farooq","Male","Rawalpindi","North","Salaried","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002606","Ayesha","Hussain","Female","Abbottabad","North","Business Owner","Savings Account","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002731","Ayesha","Hussain","Female","Abbottabad","North","Self-Employed","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011136","Maham","Hussain","Male","Gwadar","West","Business Owner","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003808","Bilal","Malik","Male","Sialkot","Central","Student","Premium Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004139","Saad","Raza","Female","Hyderabad","South","Salaried","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006325","Bilal","Hussain","Male","Lahore","Central","Salaried","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004577","Ali","Siddiqui","Male","Hyderabad","South","Retired","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010612","Bilal","Butt","Female","Abbottabad","North","Business Owner","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009091","Sana","Siddiqui","Male","Karachi","South","Business Owner","Current Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007736","Bilal","Siddiqui","Male","Lahore","Central","Freelancer","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006002","Sara","Mirza","Female","Rawalpindi","North","Salaried","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007726","Noor","Iqbal","Male","Gujranwala","Central","Salaried","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007319","Noor","Iqbal","Female","Sialkot","Central","Freelancer","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007144","Hassan","Sheikh","Female","Abbottabad","North","Salaried","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002462","Saad","Javed","Female","Hyderabad","South","Student","Premium Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007563","Maryam","Farooq","Male","Islamabad","North","Business Owner","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005301","Maham","Aslam","Male","Gujranwala","Central","Business Owner","Premium Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006341","Zainab","Siddiqui","Male","Karachi","South","Freelancer","Current Account","Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002599","Bilal","Iqbal","Female","Gwadar","West","Student","Digital Wallet","Lower-Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005448","Bilal","Aslam","Female","Sialkot","Central","Self-Employed","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000884","Usman","Khan","Female","Sialkot","Central","Freelancer","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006681","Zainab","Mirza","Male","Karachi","South","Student","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001214","Iqra","Qureshi","Female","Sialkot","Central","Freelancer","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007000","Saad","Butt","Female","Karachi","South","Business Owner","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010240","Sara","Siddiqui","Female","Faisalabad","Central","Self-Employed","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010361","Ahmed","Shah","Male","Sukkur","South","Self-Employed","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003684","Ayesha","Ahmed","Female","Sialkot","Central","Retired","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011584","Maryam","Khan","Male","Lahore","Central","Salaried","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007737","Ali","Iqbal","Male","Sukkur","South","Freelancer","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003706","Ayesha","Butt","Female","Rawalpindi","North","Business Owner","Digital Wallet","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009612","Talha","Farooq","Female","Sukkur","South","Self-Employed","Savings Account","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006501","Omar","Butt","Female","Quetta","West","Business Owner","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000023","Ayesha","Sheikh","Male","Quetta","West","Salaried","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001033","Omar","Ahmed","Female","Faisalabad","Central","Freelancer","Digital Wallet","Low","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006658","Noor","Siddiqui","Female","Gwadar","West","Salaried","Current Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005702","Danish","Iqbal","Male","Peshawar","North","Business Owner","Digital Wallet","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006419","Maryam","Mirza","Male","Sukkur","South","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010983","Maryam","Ahmed","Female","Abbottabad","North","Business Owner","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004325","Noor","Raza","Female","Peshawar","North","Student","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000833","Danish","Farooq","Male","Sialkot","Central","Freelancer","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009944","Zainab","Iqbal","Male","Faisalabad","Central","Freelancer","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008133","Zainab","Khan","Male","Hyderabad","South","Salaried","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007998","Ahmed","Iqbal","Male","Sialkot","Central","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002519","Zainab","Butt","Male","Sialkot","Central","Self-Employed","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001538","Maham","Farooq","Male","Hyderabad","South","Freelancer","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005103","Ayesha","Shah","Male","Peshawar","North","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006983","Danish","Siddiqui","Male","Peshawar","North","Freelancer","Current Account","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006517","Sara","Butt","Male","Karachi","South","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002983","Fatima","Ahmed","Female","Islamabad","North","Retired","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000362","Ahmed","Hussain","Male","Rawalpindi","North","Business Owner","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004537","Ali","Khan","Male","Hyderabad","South","Business Owner","Current Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006867","Ayesha","Siddiqui","Female","Sialkot","Central","Student","Current Account","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007333","Ayesha","Siddiqui","Female","Gujranwala","Central","Salaried","Current Account","Lower-Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002777","Ali","Khan","Male","Faisalabad","Central","Student","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002317","Hassan","Javed","Female","Rawalpindi","North","Self-Employed","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011139","Sara","Qureshi","Male","Faisalabad","Central","Student","Savings Account","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001835","Ahmed","Hussain","Male","Peshawar","North","Student","Digital Wallet","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005315","Omar","Qureshi","Female","Faisalabad","Central","Student","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010373","Talha","Ahmed","Female","Abbottabad","North","Freelancer","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004916","Maryam","Raza","Female","Karachi","South","Business Owner","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010002","Hamza","Ahmed","Female","Hyderabad","South","Salaried","Savings Account","High","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011181","Maryam","Raza","Male","Peshawar","North","Student","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003228","Danish","Mirza","Male","Peshawar","North","Business Owner","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003169","Saad","Mirza","Male","Peshawar","North","Student","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002190","Hira","Butt","Male","Gwadar","West","Student","Premium Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002185","Noor","Raza","Male","Faisalabad","Central","Self-Employed","Premium Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011918","Maham","Siddiqui","Male","Sukkur","South","Salaried","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006219","Hassan","Farooq","Female","Abbottabad","North","Student","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003953","Omar","Raza","Female","Quetta","West","Student","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000724","Ayesha","Qureshi","Male","Gwadar","West","Business Owner","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004697","Maham","Sheikh","Female","Faisalabad","Central","Student","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011100","Ahmed","Javed","Male","Lahore","Central","Salaried","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004835","Talha","Ahmed","Male","Gujranwala","Central","Self-Employed","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000711","Zainab","Butt","Male","Gwadar","West","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010331","Maham","Mirza","Female","Faisalabad","Central","Retired","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002512","Sana","Khan","Female","Lahore","Central","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005551","Hassan","Aslam","Male","Abbottabad","North","Salaried","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005010","Iqra","Javed","Female","Sialkot","Central","Business Owner","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004323","Usman","Sheikh","Female","Sialkot","Central","Self-Employed","Premium Account","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000103","Ahmed","Aslam","Male","Peshawar","North","Salaried","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001576","Saad","Shah","Female","Abbottabad","North","Self-Employed","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000183","Iqra","Sheikh","Male","Faisalabad","Central","Business Owner","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008037","Zainab","Aslam","Female","Sialkot","Central","Salaried","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005062","Hassan","Malik","Female","Islamabad","North","Salaried","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005651","Sana","Butt","Male","Hyderabad","South","Business Owner","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003504","Bilal","Mirza","Male","Sialkot","Central","Business Owner","Current Account","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004913","Maryam","Iqbal","Male","Sialkot","Central","Salaried","Current Account","Low","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002577","Sana","Qureshi","Male","Sukkur","South","Student","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011536","Usman","Qureshi","Male","Peshawar","North","Freelancer","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006715","Hassan","Siddiqui","Female","Sialkot","Central","Self-Employed","Digital Wallet","Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009050","Usman","Butt","Male","Gujranwala","Central","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004866","Zainab","Shah","Female","Abbottabad","North","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004230","Maryam","Shah","Female","Rawalpindi","North","Salaried","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005723","Maham","Qureshi","Male","Rawalpindi","North","Salaried","Savings Account","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
