"customer_id","first_name","last_name","region","account_type","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","activity_risk_status","customer_value_segment"
"CUST004369","Maham","Shah","North","Digital Wallet","Active","7","45185.26","336.64","6455.04","2025-10-11","Monitor","Low Value"
"CUST007280","Maryam","Iqbal","South","Digital Wallet","Active","7","45144.58","385.59","6449.23","2025-11-10","Monitor","Low Value"
"CUST005366","Ahmed","Siddiqui","West","Current Account","Active","3","45142.81","266.42","15047.60","2025-12-31","Active","Low Value"
"CUST001183","Iqra","Qureshi","North","Digital Wallet","Closed","5","45133.17","381.51","9026.63","2025-12-03","Active","Low Value"
"CUST005089","Talha","Sheikh","West","Digital Wallet","Active","4","45128.76","354.01","11282.19","2025-09-29","At Risk","Low Value"
"CUST006798","Hira","Shah","North","Premium Account","Closed","2","45127.96","314.15","22563.98","2025-11-06","Monitor","Low Value"
"CUST002567","Sana","Iqbal","North","Current Account","Active","4","45117.81","297.46","11279.45","2025-12-28","Active","Low Value"
"CUST004089","Sara","Qureshi","North","Digital Wallet","Active","2","45085.46","392.21","22542.73","2024-09-15","High Risk","Low Value"
"CUST002520","Hamza","Raza","North","Current Account","Active","8","45068.56","430.50","5633.57","2025-08-25","At Risk","Low Value"
"CUST003609","Iqra","Shah","North","Digital Wallet","Active","2","45045.98","218.56","22522.99","2025-01-16","High Risk","Low Value"
"CUST003694","Bilal","Javed","Central","Current Account","Active","7","45010.46","275.40","6430.07","2025-12-31","Active","Low Value"
"CUST007086","Ali","Iqbal","South","Digital Wallet","Active","4","44989.95","436.57","11247.49","2025-04-27","High Risk","Low Value"
"CUST010980","Hamza","Farooq","Central","Current Account","Active","4","44985.21","382.77","11246.30","2025-09-14","At Risk","Low Value"
"CUST006567","Hamza","Ahmed","Central","Premium Account","Active","4","44946.88","228.16","11236.72","2025-07-19","At Risk","Low Value"
"CUST010220","Iqra","Shah","South","Current Account","Active","4","44939.72","270.70","11234.93","2025-05-17","High Risk","Low Value"
"CUST009311","Maryam","Hussain","North","Digital Wallet","Active","3","44927.06","226.23","14975.69","2025-03-30","High Risk","Low Value"
"CUST002702","Usman","Aslam","Central","Current Account","Active","2","44917.27","264.29","22458.64","2025-09-20","At Risk","Low Value"
"CUST004919","Hira","Hussain","West","Digital Wallet","Active","4","44899.99","460.36","11225.00","2025-08-05","At Risk","Low Value"
"CUST006717","Fatima","Mirza","South","Digital Wallet","Active","1","44878.16","162.42","44878.16","2024-09-04","High Risk","Low Value"
"CUST011656","Sara","Raza","Central","Premium Account","Active","6","44869.52","314.97","7478.25","2025-11-12","Monitor","Low Value"
"CUST009494","Hassan","Malik","Central","Premium Account","Active","2","44845.66","222.21","22422.83","2025-08-27","At Risk","Low Value"
"CUST008102","Fatima","Malik","North","Digital Wallet","Active","4","44840.43","265.09","11210.11","2025-11-15","Monitor","Low Value"
"CUST004042","Fatima","Iqbal","South","Savings Account","Closed","6","44810.52","358.79","7468.42","2025-11-23","Monitor","Low Value"
"CUST003065","Noor","Shah","Central","Premium Account","Active","5","44798.85","432.98","8959.77","2025-07-18","At Risk","Low Value"
"CUST002337","Hamza","Aslam","South","Savings Account","Dormant","2","44775.71","247.16","22387.86","2025-09-07","At Risk","Low Value"
"CUST000694","Ayesha","Malik","Central","Current Account","Active","1","44744.49","191.87","44744.49","2024-08-01","High Risk","Low Value"
"CUST010228","Omar","Butt","North","Premium Account","Active","4","44744.47","282.08","11186.12","2025-04-09","High Risk","Low Value"
"CUST002318","Omar","Khan","South","Current Account","Active","5","44738.42","332.52","8947.68","2025-12-04","Active","Low Value"
"CUST003153","Bilal","Khan","Central","Digital Wallet","Active","1","44737.55","321.81","44737.55","2024-09-19","High Risk","Low Value"
"CUST011702","Ayesha","Farooq","South","Savings Account","Active","4","44734.63","332.38","11183.66","2025-02-11","High Risk","Low Value"
"CUST009261","Saad","Javed","West","Current Account","Closed","2","44729.44","179.08","22364.72","2025-05-20","High Risk","Low Value"
"CUST003547","Sana","Khan","Central","Savings Account","Active","6","44718.42","245.72","7453.07","2025-07-13","At Risk","Low Value"
"CUST000369","Talha","Khan","Central","Premium Account","Active","4","44578.47","300.28","11144.62","2025-11-15","Monitor","Low Value"
"CUST009789","Bilal","Javed","North","Current Account","Dormant","2","44540.24","146.27","22270.12","2025-08-13","At Risk","Low Value"
"CUST001789","Danish","Ahmed","South","Digital Wallet","Active","5","44538.04","222.97","8907.61","2025-12-23","Active","Low Value"
"CUST008902","Usman","Javed","West","Current Account","Active","6","44499.60","357.55","7416.60","2025-11-23","Monitor","Low Value"
"CUST003249","Sana","Sheikh","South","Current Account","Active","3","44492.81","232.22","14830.94","2025-02-22","High Risk","Low Value"
"CUST001447","Sana","Hussain","West","Digital Wallet","Active","3","44475.33","231.89","14825.11","2025-08-28","At Risk","Low Value"
"CUST003922","Hira","Butt","South","Digital Wallet","Active","4","44471.04","267.19","11117.76","2025-06-04","High Risk","Low Value"
"CUST000053","Talha","Aslam","South","Digital Wallet","Active","2","44439.40","179.12","22219.70","2025-09-07","At Risk","Low Value"
"CUST001101","Ayesha","Khan","North","Current Account","Active","7","44430.09","355.92","6347.16","2025-12-19","Active","Low Value"
"CUST002220","Hira","Shah","North","Digital Wallet","Active","7","44426.09","353.43","6346.58","2025-12-14","Active","Low Value"
"CUST007111","Iqra","Sheikh","West","Savings Account","Closed","1","44420.30","175.97","44420.30","2025-10-29","Monitor","Low Value"
"CUST007744","Ayesha","Sheikh","West","Savings Account","Active","4","44409.49","335.72","11102.37","2025-07-11","At Risk","Low Value"
"CUST010339","Ahmed","Aslam","North","Current Account","Active","2","44405.74","372.58","22202.87","2025-04-09","High Risk","Low Value"
"CUST004872","Talha","Aslam","North","Digital Wallet","Active","7","44388.39","298.86","6341.20","2025-11-07","Monitor","Low Value"
"CUST002713","Ayesha","Ahmed","North","Digital Wallet","Active","6","44313.53","340.63","7385.59","2025-04-29","High Risk","Low Value"
"CUST009461","Talha","Raza","South","Savings Account","Active","4","44279.48","343.35","11069.87","2025-10-06","Monitor","Low Value"
"CUST006056","Usman","Aslam","North","Digital Wallet","Dormant","3","44218.67","482.10","14739.56","2025-04-23","High Risk","Low Value"
"CUST000468","Zainab","Farooq","West","Digital Wallet","Active","1","44210.97","412.26","44210.97","2025-05-27","High Risk","Low Value"
"CUST001267","Ahmed","Farooq","North","Digital Wallet","Dormant","4","44172.32","234.79","11043.08","2025-06-04","High Risk","Low Value"
"CUST003151","Hamza","Ahmed","North","Current Account","Active","2","44160.56","510.42","22080.28","2025-10-22","Monitor","Low Value"
"CUST001911","Omar","Malik","North","Digital Wallet","Active","4","44159.14","404.68","11039.79","2025-12-19","Active","Low Value"
"CUST011909","Hira","Sheikh","Central","Premium Account","Closed","4","44149.41","366.37","11037.35","2025-03-27","High Risk","Low Value"
"CUST006575","Bilal","Siddiqui","Central","Current Account","Dormant","4","44149.06","252.63","11037.27","2025-06-30","High Risk","Low Value"
"CUST010904","Sana","Siddiqui","Central","Digital Wallet","Active","3","44123.41","391.28","14707.80","2025-05-20","High Risk","Low Value"
"CUST007746","Ayesha","Mirza","Central","Premium Account","Active","5","44120.94","358.42","8824.19","2025-08-31","At Risk","Low Value"
"CUST007149","Ali","Ahmed","South","Digital Wallet","Active","7","44081.20","315.08","6297.31","2025-09-26","At Risk","Low Value"
"CUST011964","Iqra","Javed","North","Savings Account","Active","3","44048.53","258.07","14682.84","2025-10-31","Monitor","Low Value"
"CUST003034","Bilal","Butt","North","Current Account","Dormant","4","44026.85","288.70","11006.71","2025-08-03","At Risk","Low Value"
"CUST006997","Usman","Hussain","South","Current Account","Dormant","4","44023.16","385.48","11005.79","2025-05-02","High Risk","Low Value"
"CUST004613","Bilal","Farooq","South","Digital Wallet","Active","3","44012.24","215.02","14670.75","2025-04-10","High Risk","Low Value"
"CUST007629","Iqra","Qureshi","North","Savings Account","Dormant","3","44000.76","251.88","14666.92","2025-07-01","High Risk","Low Value"
"CUST008465","Bilal","Qureshi","Central","Savings Account","Active","4","44000.30","319.68","11000.08","2025-06-22","High Risk","Low Value"
"CUST006293","Maryam","Hussain","West","Digital Wallet","Active","6","43999.11","359.71","7333.19","2025-10-31","Monitor","Low Value"
"CUST001001","Hassan","Javed","North","Premium Account","Active","2","43972.34","179.46","21986.17","2025-01-13","High Risk","Low Value"
"CUST001878","Hassan","Mirza","Central","Digital Wallet","Active","1","43961.53","132.59","43961.53","2025-09-14","At Risk","Low Value"
"CUST002129","Noor","Hussain","North","Digital Wallet","Active","3","43953.85","407.15","14651.28","2025-11-22","Monitor","Low Value"
"CUST007801","Danish","Aslam","North","Savings Account","Closed","7","43948.28","409.49","6278.33","2025-12-08","Active","Low Value"
"CUST009486","Sara","Khan","North","Digital Wallet","Active","4","43932.57","280.94","10983.14","2025-11-05","Monitor","Low Value"
"CUST011277","Danish","Khan","North","Savings Account","Active","3","43928.94","391.37","14642.98","2025-02-05","High Risk","Low Value"
"CUST002535","Bilal","Shah","West","Digital Wallet","Dormant","5","43921.89","379.88","8784.38","2025-09-06","At Risk","Low Value"
"CUST001405","Hassan","Qureshi","North","Digital Wallet","Active","3","43900.56","197.41","14633.52","2025-04-01","High Risk","Low Value"
"CUST007203","Hamza","Aslam","North","Digital Wallet","Active","3","43883.74","236.84","14627.91","2025-04-06","High Risk","Low Value"
"CUST004443","Hira","Ahmed","South","Savings Account","Dormant","3","43871.50","196.97","14623.83","2025-09-07","At Risk","Low Value"
"CUST000778","Fatima","Qureshi","North","Current Account","Active","4","43844.80","345.29","10961.20","2025-11-14","Monitor","Low Value"
"CUST010634","Ali","Shah","Central","Digital Wallet","Active","3","43839.46","167.22","14613.15","2025-07-18","At Risk","Low Value"
"CUST005768","Zainab","Malik","Central","Current Account","Active","1","43833.70","152.61","43833.70","2025-01-02","High Risk","Low Value"
"CUST010353","Bilal","Raza","Central","Current Account","Active","2","43824.12","458.65","21912.06","2025-07-25","At Risk","Low Value"
"CUST007293","Hamza","Ahmed","South","Current Account","Active","6","43812.84","319.71","7302.14","2025-10-29","Monitor","Low Value"
"CUST003445","Ali","Sheikh","South","Digital Wallet","Active","7","43812.69","377.97","6258.96","2025-12-16","Active","Low Value"
"CUST009008","Ali","Shah","Central","Current Account","Dormant","4","43791.40","258.12","10947.85","2025-05-08","High Risk","Low Value"
"CUST000826","Omar","Aslam","North","Digital Wallet","Active","2","43774.18","387.09","21887.09","2025-12-01","Monitor","Low Value"
"CUST001608","Ali","Mirza","North","Current Account","Closed","4","43761.92","275.89","10940.48","2025-11-18","Monitor","Low Value"
"CUST007714","Zainab","Mirza","North","Digital Wallet","Active","6","43758.50","302.20","7293.08","2025-04-09","High Risk","Low Value"
"CUST005508","Hassan","Javed","Central","Digital Wallet","Active","3","43754.19","257.11","14584.73","2025-11-14","Monitor","Low Value"
"CUST009387","Iqra","Mirza","South","Current Account","Active","5","43705.43","268.28","8741.09","2025-11-13","Monitor","Low Value"
"CUST002593","Danish","Hussain","Central","Premium Account","Active","4","43703.97","405.55","10925.99","2025-07-18","At Risk","Low Value"
"CUST010177","Sara","Malik","North","Digital Wallet","Closed","6","43690.68","277.23","7281.78","2025-11-06","Monitor","Low Value"
"CUST007969","Sara","Khan","North","Savings Account","Closed","4","43666.16","430.23","10916.54","2025-07-29","At Risk","Low Value"
"CUST007495","Ahmed","Javed","South","Savings Account","Active","1","43612.49","156.60","43612.49","2024-12-21","High Risk","Low Value"
"CUST005937","Ayesha","Iqbal","North","Savings Account","Active","9","43593.06","344.49","4843.67","2025-12-27","Active","Low Value"
"CUST001142","Usman","Butt","South","Digital Wallet","Active","4","43570.93","320.96","10892.73","2025-08-16","At Risk","Low Value"
"CUST003493","Ali","Javed","South","Digital Wallet","Active","3","43532.46","446.11","14510.82","2024-11-05","High Risk","Low Value"
"CUST010418","Hamza","Mirza","North","Savings Account","Active","8","43528.42","256.11","5441.05","2025-12-24","Active","Low Value"
"CUST011503","Zainab","Qureshi","Central","Savings Account","Active","5","43512.29","312.09","8702.46","2025-01-06","High Risk","Low Value"
"CUST011820","Fatima","Khan","Central","Digital Wallet","Dormant","3","43496.20","290.89","14498.73","2025-04-22","High Risk","Low Value"
"CUST005476","Danish","Raza","North","Digital Wallet","Active","1","43489.88","152.11","43489.88","2024-11-15","High Risk","Low Value"
"CUST011499","Ayesha","Iqbal","Central","Current Account","Active","2","43465.32","181.87","21732.66","2025-11-17","Monitor","Low Value"
"CUST001432","Hassan","Siddiqui","Central","Savings Account","Active","3","43424.34","422.37","14474.78","2025-10-22","Monitor","Low Value"
"CUST006832","Zainab","Aslam","Central","Digital Wallet","Active","6","43417.53","369.01","7236.26","2025-11-24","Monitor","Low Value"
"CUST007206","Usman","Malik","Central","Savings Account","Active","4","43383.39","275.75","10845.85","2025-12-24","Active","Low Value"
"CUST003311","Zainab","Aslam","West","Premium Account","Active","6","43359.19","409.35","7226.53","2025-11-10","Monitor","Low Value"
"CUST011880","Fatima","Siddiqui","Central","Current Account","Active","4","43355.55","336.85","10838.89","2024-12-04","High Risk","Low Value"
"CUST005395","Omar","Aslam","Central","Savings Account","Active","5","43338.08","345.56","8667.62","2025-05-23","High Risk","Low Value"
"CUST002556","Saad","Hussain","South","Savings Account","Active","4","43311.90","418.90","10827.98","2025-10-01","At Risk","Low Value"
"CUST005243","Noor","Malik","North","Savings Account","Active","3","43289.93","284.71","14429.98","2025-07-31","At Risk","Low Value"
"CUST006825","Ayesha","Hussain","Central","Digital Wallet","Active","6","43274.08","384.31","7212.35","2025-11-18","Monitor","Low Value"
"CUST009297","Usman","Butt","North","Current Account","Dormant","4","43255.46","517.56","10813.87","2025-03-20","High Risk","Low Value"
"CUST009490","Saad","Malik","West","Premium Account","Active","8","43227.19","441.61","5403.40","2025-01-05","High Risk","Low Value"
"CUST002725","Fatima","Siddiqui","North","Current Account","Active","5","43162.26","327.97","8632.45","2025-12-11","Active","Low Value"
"CUST011463","Zainab","Malik","Central","Digital Wallet","Active","7","43158.47","388.47","6165.50","2025-12-31","Active","Low Value"
"CUST009021","Bilal","Ahmed","North","Savings Account","Closed","2","43140.71","201.90","21570.36","2025-04-13","High Risk","Low Value"
"CUST006821","Bilal","Iqbal","Central","Premium Account","Active","2","43135.69","318.01","21567.85","2025-11-24","Monitor","Low Value"
"CUST002092","Ahmed","Siddiqui","South","Digital Wallet","Active","2","43104.15","296.68","21552.08","2025-12-27","Active","Low Value"
"CUST007646","Hira","Ahmed","North","Digital Wallet","Dormant","2","43085.87","378.04","21542.94","2025-03-21","High Risk","Low Value"
"CUST011857","Usman","Shah","North","Digital Wallet","Active","1","43082.30","137.70","43082.30","2025-07-08","At Risk","Low Value"
"CUST009659","Iqra","Mirza","West","Current Account","Active","2","43012.04","184.74","21506.02","2024-10-08","High Risk","Low Value"
"CUST009892","Maham","Raza","Central","Digital Wallet","Active","4","42994.19","215.39","10748.55","2025-10-01","At Risk","Low Value"
"CUST001401","Usman","Butt","Central","Savings Account","Active","3","42971.88","449.99","14323.96","2025-12-23","Active","Low Value"
"CUST002463","Hamza","Khan","North","Digital Wallet","Active","5","42960.24","298.23","8592.05","2025-10-24","Monitor","Low Value"
"CUST009253","Sana","Mirza","South","Current Account","Active","5","42934.54","236.12","8586.91","2025-10-20","Monitor","Low Value"
"CUST005177","Danish","Aslam","North","Digital Wallet","Active","1","42926.09","181.51","42926.09","2024-08-28","High Risk","Low Value"
"CUST011786","Bilal","Sheikh","North","Digital Wallet","Active","4","42920.45","384.10","10730.11","2025-10-06","Monitor","Low Value"
"CUST005965","Zainab","Javed","South","Current Account","Active","2","42897.37","483.88","21448.69","2025-02-23","High Risk","Low Value"
"CUST008738","Ahmed","Shah","Central","Savings Account","Active","4","42895.50","313.52","10723.88","2025-07-24","At Risk","Low Value"
"CUST008030","Hamza","Mirza","Central","Savings Account","Active","4","42873.86","341.34","10718.47","2025-11-08","Monitor","Low Value"
"CUST001069","Maham","Siddiqui","North","Savings Account","Active","1","42857.68","165.78","42857.68","2025-05-10","High Risk","Low Value"
"CUST006356","Noor","Raza","Central","Digital Wallet","Dormant","4","42846.08","324.31","10711.52","2025-08-23","At Risk","Low Value"
"CUST004137","Sana","Javed","Central","Digital Wallet","Active","3","42819.07","354.19","14273.02","2024-09-13","High Risk","Low Value"
"CUST004129","Iqra","Farooq","South","Premium Account","Active","4","42817.15","317.40","10704.29","2025-12-28","Active","Low Value"
"CUST011692","Usman","Hussain","South","Digital Wallet","Active","1","42816.95","209.68","42816.95","2025-05-17","High Risk","Low Value"
"CUST005034","Usman","Raza","Central","Digital Wallet","Active","2","42784.57","272.97","21392.29","2025-08-22","At Risk","Low Value"
"CUST004316","Danish","Hussain","Central","Current Account","Active","4","42770.64","258.21","10692.66","2025-04-03","High Risk","Low Value"
"CUST000850","Maryam","Malik","West","Digital Wallet","Closed","3","42754.44","401.78","14251.48","2025-06-15","High Risk","Low Value"
"CUST006077","Maham","Ahmed","Central","Current Account","Active","4","42743.85","301.31","10685.96","2025-02-19","High Risk","Low Value"
"CUST005349","Usman","Aslam","South","Premium Account","Active","5","42719.65","300.95","8543.93","2025-09-23","At Risk","Low Value"
"CUST010482","Sara","Qureshi","North","Premium Account","Active","5","42719.25","359.04","8543.85","2025-12-13","Active","Low Value"
"CUST006363","Danish","Siddiqui","Central","Current Account","Active","1","42674.38","198.59","42674.38","2025-12-24","Active","Low Value"
"CUST006005","Ali","Siddiqui","North","Savings Account","Dormant","3","42634.91","217.11","14211.64","2025-05-24","High Risk","Low Value"
"CUST008831","Hira","Malik","North","Savings Account","Active","4","42612.97","450.18","10653.24","2025-10-22","Monitor","Low Value"
"CUST008341","Hira","Ahmed","North","Savings Account","Active","5","42597.41","335.55","8519.48","2025-06-07","High Risk","Low Value"
"CUST009658","Sana","Malik","North","Savings Account","Closed","6","42591.23","348.36","7098.54","2025-10-09","Monitor","Low Value"
"CUST009495","Ayesha","Sheikh","North","Digital Wallet","Active","5","42556.47","323.03","8511.29","2025-09-03","At Risk","Low Value"
"CUST011047","Sana","Qureshi","South","Digital Wallet","Active","6","42539.78","374.64","7089.96","2025-07-22","At Risk","Low Value"
"CUST007544","Ali","Shah","West","Digital Wallet","Active","1","42530.61","144.22","42530.61","2024-07-13","High Risk","Low Value"
"CUST010941","Iqra","Butt","Central","Savings Account","Active","3","42529.03","252.62","14176.34","2025-10-16","Monitor","Low Value"
"CUST011517","Hira","Iqbal","West","Savings Account","Active","2","42519.57","262.97","21259.79","2025-10-24","Monitor","Low Value"
"CUST010153","Ayesha","Iqbal","North","Digital Wallet","Active","4","42417.45","196.77","10604.36","2025-05-01","High Risk","Low Value"
"CUST009129","Bilal","Farooq","North","Digital Wallet","Active","4","42402.26","408.18","10600.57","2025-12-01","Monitor","Low Value"
"CUST002661","Hamza","Khan","South","Current Account","Dormant","6","42391.84","242.93","7065.31","2025-03-27","High Risk","Low Value"
"CUST007161","Hassan","Iqbal","Central","Savings Account","Dormant","5","42347.56","312.14","8469.51","2025-05-28","High Risk","Low Value"
"CUST004258","Sana","Farooq","Central","Digital Wallet","Active","2","42317.40","438.90","21158.70","2025-10-16","Monitor","Low Value"
"CUST003658","Ahmed","Qureshi","Central","Current Account","Active","7","42282.06","298.39","6040.29","2025-10-02","At Risk","Low Value"
"CUST011665","Sara","Farooq","South","Premium Account","Active","3","42281.67","437.46","14093.89","2025-04-29","High Risk","Low Value"
"CUST011829","Omar","Siddiqui","North","Current Account","Closed","3","42273.62","299.19","14091.21","2025-11-25","Monitor","Low Value"
"CUST006859","Danish","Hussain","North","Current Account","Active","4","42216.32","259.86","10554.08","2025-12-30","Active","Low Value"
"CUST005491","Hamza","Farooq","North","Savings Account","Active","5","42215.63","389.43","8443.13","2025-02-13","High Risk","Low Value"
"CUST004995","Iqra","Malik","Central","Digital Wallet","Active","4","42210.33","268.07","10552.58","2025-05-28","High Risk","Low Value"
"CUST010821","Sana","Shah","West","Digital Wallet","Active","5","42205.82","395.01","8441.16","2025-12-26","Active","Low Value"
"CUST001024","Maham","Javed","Central","Savings Account","Active","3","42203.00","353.00","14067.67","2025-12-19","Active","Low Value"
"CUST000565","Noor","Malik","Central","Digital Wallet","Active","3","42163.83","302.24","14054.61","2025-04-28","High Risk","Low Value"
"CUST000186","Omar","Butt","South","Savings Account","Active","3","42162.60","281.77","14054.20","2025-04-21","High Risk","Low Value"
"CUST006661","Saad","Khan","Central","Current Account","Active","5","42160.90","229.63","8432.18","2025-08-25","At Risk","Low Value"
"CUST005556","Iqra","Butt","South","Digital Wallet","Active","4","42150.74","392.38","10537.69","2025-05-14","High Risk","Low Value"
"CUST003387","Danish","Khan","Central","Current Account","Active","6","42141.07","339.07","7023.51","2025-11-29","Monitor","Low Value"
"CUST010197","Sana","Aslam","North","Digital Wallet","Active","4","42116.85","399.68","10529.21","2025-07-19","At Risk","Low Value"
"CUST009734","Fatima","Mirza","North","Savings Account","Active","4","42105.63","210.65","10526.41","2025-05-13","High Risk","Low Value"
"CUST006923","Hassan","Hussain","Central","Digital Wallet","Active","3","42101.53","393.90","14033.84","2025-03-16","High Risk","Low Value"
"CUST003240","Ali","Iqbal","Central","Savings Account","Dormant","1","42083.59","151.23","42083.59","2025-08-09","At Risk","Low Value"
"CUST001676","Ayesha","Siddiqui","West","Digital Wallet","Active","6","42075.43","391.76","7012.57","2025-09-10","At Risk","Low Value"
"CUST004862","Bilal","Mirza","South","Premium Account","Active","1","42064.21","188.33","42064.21","2025-12-19","Active","Low Value"
"CUST000168","Hassan","Iqbal","South","Current Account","Closed","4","42043.91","453.20","10510.98","2025-05-20","High Risk","Low Value"
"CUST010958","Fatima","Raza","Central","Digital Wallet","Active","4","42041.61","309.04","10510.40","2025-01-10","High Risk","Low Value"
"CUST000257","Fatima","Aslam","South","Current Account","Active","4","42026.89","326.97","10506.72","2024-07-28","High Risk","Low Value"
"CUST005726","Omar","Butt","South","Premium Account","Active","6","42007.48","344.86","7001.25","2025-09-04","At Risk","Low Value"
"CUST001860","Zainab","Sheikh","North","Digital Wallet","Active","1","41998.63","133.39","41998.63","2024-03-08","High Risk","Low Value"
"CUST009342","Zainab","Farooq","North","Savings Account","Active","5","41963.80","240.16","8392.76","2025-09-15","At Risk","Low Value"
"CUST011029","Fatima","Javed","Central","Savings Account","Active","4","41961.76","211.34","10490.44","2025-08-03","At Risk","Low Value"
"CUST002306","Sara","Qureshi","Central","Current Account","Active","5","41960.92","348.83","8392.18","2025-11-02","Monitor","Low Value"
"CUST004766","Hassan","Aslam","North","Savings Account","Active","6","41912.17","372.35","6985.36","2025-11-06","Monitor","Low Value"
"CUST008844","Ayesha","Khan","Central","Digital Wallet","Active","4","41908.06","199.49","10477.02","2025-01-01","High Risk","Low Value"
"CUST000832","Ayesha","Aslam","Central","Digital Wallet","Active","7","41900.64","410.61","5985.81","2025-12-14","Active","Low Value"
"CUST010137","Hira","Mirza","South","Savings Account","Closed","5","41875.85","232.04","8375.17","2024-09-06","High Risk","Low Value"
"CUST008583","Ayesha","Ahmed","Central","Digital Wallet","Active","5","41869.90","196.78","8373.98","2025-12-27","Active","Low Value"
"CUST002124","Noor","Aslam","North","Digital Wallet","Active","5","41866.82","233.51","8373.36","2025-12-02","Monitor","Low Value"
"CUST004942","Usman","Qureshi","North","Savings Account","Active","4","41866.58","328.80","10466.65","2025-09-07","At Risk","Low Value"
"CUST004677","Sana","Khan","North","Premium Account","Active","4","41857.99","343.60","10464.50","2025-06-21","High Risk","Low Value"
"CUST005376","Hassan","Iqbal","South","Premium Account","Active","5","41844.88","303.23","8368.98","2025-06-11","High Risk","Low Value"
"CUST011107","Hira","Khan","South","Digital Wallet","Active","7","41840.76","275.77","5977.25","2025-06-13","High Risk","Low Value"
"CUST009886","Saad","Ahmed","South","Premium Account","Active","4","41831.40","328.98","10457.85","2025-11-10","Monitor","Low Value"
"CUST001277","Bilal","Qureshi","North","Savings Account","Active","3","41827.68","194.00","13942.56","2025-10-25","Monitor","Low Value"
"CUST001756","Ahmed","Khan","Central","Current Account","Active","2","41806.08","207.84","20903.04","2025-06-22","High Risk","Low Value"
"CUST003299","Bilal","Aslam","Central","Digital Wallet","Active","4","41744.69","310.29","10436.17","2025-04-12","High Risk","Low Value"
"CUST011837","Hamza","Mirza","Central","Digital Wallet","Active","3","41733.70","318.28","13911.23","2025-09-10","At Risk","Low Value"
"CUST005322","Ayesha","Sheikh","Central","Premium Account","Active","3","41703.12","307.44","13901.04","2025-02-11","High Risk","Low Value"
"CUST001954","Ali","Khan","West","Digital Wallet","Active","2","41702.74","210.78","20851.37","2025-04-15","High Risk","Low Value"
"CUST011095","Maryam","Aslam","North","Digital Wallet","Active","3","41701.91","261.40","13900.64","2025-06-04","High Risk","Low Value"
"CUST005781","Usman","Farooq","West","Current Account","Active","5","41698.90","384.79","8339.78","2025-12-07","Active","Low Value"
"CUST011840","Iqra","Siddiqui","North","Premium Account","Dormant","6","41666.22","343.17","6944.37","2025-10-07","Monitor","Low Value"
"CUST004496","Hamza","Hussain","Central","Digital Wallet","Dormant","4","41657.33","346.28","10414.33","2025-11-16","Monitor","Low Value"
"CUST004249","Ayesha","Qureshi","North","Digital Wallet","Active","5","41635.98","343.24","8327.20","2025-10-29","Monitor","Low Value"
"CUST003532","Maryam","Raza","North","Digital Wallet","Active","5","41614.16","350.74","8322.83","2025-08-15","At Risk","Low Value"
"CUST006235","Sara","Sheikh","Central","Current Account","Dormant","6","41612.77","399.06","6935.46","2025-07-15","At Risk","Low Value"
"CUST002063","Iqra","Hussain","Central","Digital Wallet","Active","5","41608.66","316.74","8321.73","2025-11-28","Monitor","Low Value"
"CUST002469","Hamza","Shah","Central","Digital Wallet","Dormant","5","41580.52","269.24","8316.10","2024-12-25","High Risk","Low Value"
"CUST001434","Sara","Hussain","North","Savings Account","Dormant","2","41568.87","237.59","20784.44","2025-12-04","Active","Low Value"
"CUST000777","Ahmed","Siddiqui","Central","Current Account","Active","2","41561.59","452.97","20780.80","2025-04-27","High Risk","Low Value"
"CUST007310","Bilal","Malik","Central","Digital Wallet","Active","4","41475.27","316.51","10368.82","2025-10-16","Monitor","Low Value"
"CUST002656","Sana","Qureshi","West","Digital Wallet","Active","6","41472.99","408.74","6912.17","2025-09-25","At Risk","Low Value"
"CUST007283","Omar","Farooq","North","Savings Account","Active","8","41426.87","230.65","5178.36","2025-11-22","Monitor","Low Value"
"CUST007392","Sana","Qureshi","North","Digital Wallet","Active","5","41408.54","314.29","8281.71","2025-10-17","Monitor","Low Value"
"CUST011276","Ayesha","Sheikh","Central","Savings Account","Active","3","41360.43","307.34","13786.81","2025-09-18","At Risk","Low Value"
"CUST002749","Bilal","Ahmed","Central","Savings Account","Closed","4","41343.31","378.93","10335.83","2025-12-16","Active","Low Value"
"CUST009593","Ahmed","Khan","West","Digital Wallet","Dormant","6","41324.91","348.82","6887.49","2025-12-27","Active","Low Value"
"CUST002659","Maryam","Hussain","North","Savings Account","Active","5","41324.25","333.71","8264.85","2025-09-06","At Risk","Low Value"
"CUST002386","Maryam","Sheikh","South","Current Account","Closed","2","41251.79","217.69","20625.90","2025-12-20","Active","Low Value"
"CUST011523","Sana","Sheikh","South","Savings Account","Closed","4","41236.17","465.86","10309.04","2025-12-15","Active","Low Value"
"CUST007241","Hassan","Javed","Central","Digital Wallet","Dormant","4","41200.25","296.76","10300.06","2025-12-07","Active","Low Value"
"CUST003821","Bilal","Hussain","South","Premium Account","Active","7","41178.68","334.03","5882.67","2025-11-03","Monitor","Low Value"
"CUST010466","Ali","Farooq","South","Savings Account","Dormant","4","41137.58","252.74","10284.40","2025-11-17","Monitor","Low Value"
"CUST000264","Danish","Hussain","North","Savings Account","Active","5","41131.03","379.21","8226.21","2025-08-11","At Risk","Low Value"
