customer_id,first_name,last_name,gender,date_of_birth,city,region,occupation,account_type,signup_date,income_band,account_status
CUST009560,Ali,Javed,Male,1996-01-19,Karachi,South,Salaried,Digital Wallet,2024-07-11,Upper-Middle,Active
CUST009561,Zainab,Khan,Male,2005-03-21,Hyderabad,South,Salaried,Digital Wallet,2022-07-28,Upper-Middle,Active
CUST009562,Bilal,Farooq,Male,1982-09-22,Peshawar,North,Freelancer,Savings Account,2022-09-14,High,Active
CUST009563,Ahmed,Hussain,Female,1995-12-21,Islamabad,North,Student,Digital Wallet,2025-03-21,Lower-Middle,Dormant
CUST009564,Hamza,Javed,Female,1974-12-19,Faisalabad,Central,Business Owner,Digital Wallet,2022-01-09,Upper-Middle,Active
CUST009565,Ahmed,Raza,Male,1991-07-12,Sialkot,Central,Business Owner,Digital Wallet,2022-11-11,Upper-Middle,Active
CUST009566,Hassan,Ahmed,Male,1992-11-02,Lahore,Central,Self-Employed,Digital Wallet,2025-08-21,Upper-Middle,Active
CUST009567,Fatima,Raza,Female,1978-01-23,Islamabad,North,Student,Premium Account,2024-01-20,Middle,Active
CUST009568,Sara,Butt,Female,1983-11-25,Karachi,South,Student,Current Account,2022-02-06,Low,Active
CUST009569,Noor,Farooq,Female,1992-12-14,Peshawar,North,Self-Employed,Digital Wallet,2025-05-06,Middle,Active
CUST009570,Omar,Sheikh,Male,1977-05-12,Sialkot,Central,Salaried,Savings Account,2023-04-13,Upper-Middle,Active
CUST009571,Maryam,Javed,Male,1989-01-25,Rawalpindi,North,Salaried,Digital Wallet,2024-09-06,Low,Active
CUST009572,Ahmed,Sheikh,Male,1974-09-13,Sialkot,Central,Student,Savings Account,2024-05-22,Upper-Middle,Active
CUST009573,Hassan,Khan,Male,1986-01-11,Gujranwala,Central,Student,Premium Account,2023-05-18,Upper-Middle,Active
CUST009574,Saad,Mirza,Male,1967-08-24,Hyderabad,South,Self-Employed,Savings Account,2023-05-23,Low,Active
CUST009575,Zainab,Iqbal,Female,1983-04-26,Islamabad,North,Salaried,Digital Wallet,2024-01-24,Lower-Middle,Active
CUST009576,Hassan,Qureshi,Female,1985-07-06,Lahore,Central,Student,Premium Account,2023-06-06,Middle,Active
CUST009577,Ali,Iqbal,Female,1998-12-08,Peshawar,North,Self-Employed,Digital Wallet,2022-08-27,Low,Active
CUST009578,Maham,Javed,Male,1980-02-09,Sukkur,South,Student,Digital Wallet,2024-09-16,Middle,Active
CUST009579,Ayesha,Aslam,Male,1965-01-05,Islamabad,North,Student,Savings Account,2024-07-12,Middle,Active
CUST009580,Ayesha,Mirza,Male,1966-07-24,Islamabad,North,Freelancer,Savings Account,2024-04-04,Middle,Active
CUST009581,Ayesha,Hussain,Male,1987-09-27,Hyderabad,South,Salaried,Digital Wallet,2024-10-12,High,Active
CUST009582,Danish,Javed,Male,1998-04-15,Peshawar,North,Business Owner,Savings Account,2023-12-11,High,Active
CUST009583,Hassan,Butt,Male,2001-02-20,Peshawar,North,Student,Premium Account,2025-06-24,Middle,Active
CUST009584,Zainab,Mirza,Male,1998-09-12,Hyderabad,South,Salaried,Savings Account,2025-04-28,High,Closed
CUST009585,Noor,Javed,Male,1978-09-27,Karachi,South,Student,Digital Wallet,2025-09-05,Lower-Middle,Active
CUST009586,Noor,Shah,Female,1985-12-26,Hyderabad,South,Salaried,Digital Wallet,2022-05-29,High,Active
CUST009587,Ahmed,Raza,Male,2001-11-21,Faisalabad,Central,Business Owner,Premium Account,2022-05-20,Middle,Active
CUST009588,Saad,Ahmed,Female,1999-09-24,Sialkot,Central,Student,Current Account,2023-10-06,Upper-Middle,Active
CUST009589,Talha,Mirza,Female,1983-01-04,Sukkur,South,Freelancer,Savings Account,2024-08-06,Middle,Active
CUST009590,Noor,Malik,Male,1984-04-24,Peshawar,North,Retired,Digital Wallet,2022-11-24,Upper-Middle,Active
CUST009591,Danish,Ahmed,Male,1967-08-12,Sukkur,South,Retired,Digital Wallet,2022-06-07,Middle,Active
CUST009592,Maryam,Aslam,Female,1971-06-06,Peshawar,North,Student,Digital Wallet,2022-02-20,Upper-Middle,Active
CUST009593,Ahmed,Khan,Male,1986-01-26,Gwadar,West,Business Owner,Digital Wallet,2024-01-30,Upper-Middle,Dormant
CUST009594,Talha,Farooq,Male,1986-07-23,Sialkot,Central,Student,Savings Account,2025-09-02,Lower-Middle,Active
CUST009595,Sana,Shah,Male,1988-10-04,Gujranwala,Central,Student,Digital Wallet,2023-09-29,Middle,Active
CUST009596,Sara,Farooq,Female,1977-09-18,Gujranwala,Central,Freelancer,Savings Account,2024-10-01,Middle,Closed
CUST009597,Ali,Siddiqui,Male,1974-12-24,Islamabad,North,Salaried,Savings Account,2022-03-12,Lower-Middle,Active
CUST009598,Danish,Khan,Male,1983-02-19,Gujranwala,Central,Student,Current Account,2022-10-23,Lower-Middle,Active
CUST009599,Iqra,Mirza,Female,2001-12-14,Karachi,South,Salaried,Current Account,2024-07-20,High,Active
CUST009600,Iqra,Farooq,Male,2004-07-02,Gujranwala,Central,Salaried,Savings Account,2023-07-05,Upper-Middle,Active
CUST009601,Bilal,Hussain,Female,1967-04-14,Faisalabad,Central,Student,Digital Wallet,2022-02-06,Lower-Middle,Active
CUST009602,Danish,Hussain,Female,1979-11-16,Rawalpindi,North,Business Owner,Savings Account,2022-11-06,Lower-Middle,Active
CUST009603,Ali,Shah,Female,1986-02-23,Sukkur,South,Self-Employed,Digital Wallet,2024-12-21,Lower-Middle,Active
CUST009604,Maham,Malik,Male,1973-01-06,Gujranwala,Central,Self-Employed,Digital Wallet,2024-07-26,Lower-Middle,Active
CUST009605,Noor,Raza,Female,1979-09-06,Abbottabad,North,Salaried,Savings Account,2025-01-13,Upper-Middle,Active
CUST009606,Hamza,Qureshi,Male,1970-09-26,Quetta,West,Business Owner,Digital Wallet,2023-04-25,Lower-Middle,Dormant
CUST009607,Talha,Mirza,Male,1984-02-23,Faisalabad,Central,Salaried,Digital Wallet,2025-06-25,Middle,Active
CUST009608,Maham,Farooq,Female,2001-11-16,Sialkot,Central,Student,Savings Account,2025-06-13,Upper-Middle,Active
CUST009609,Usman,Butt,Male,2003-11-13,Dera Ismail Khan,West,Self-Employed,Savings Account,2023-05-19,Middle,Active
CUST009610,Danish,Butt,Female,1965-10-17,Lahore,Central,Business Owner,Savings Account,2022-10-12,High,Active
CUST009611,Hassan,Aslam,Female,1991-05-05,Dera Ismail Khan,West,Salaried,Current Account,2025-08-09,Low,Active
CUST009612,Talha,Farooq,Female,2002-12-07,Sukkur,South,Self-Employed,Savings Account,2023-04-24,High,Dormant
CUST009613,Talha,Sheikh,Male,1996-02-15,Gujranwala,Central,Self-Employed,Current Account,2023-11-11,High,Active
CUST009614,Danish,Qureshi,Male,1967-10-12,Peshawar,North,Business Owner,Savings Account,2025-06-29,Middle,Active
CUST009615,Saad,Shah,Female,1980-11-05,Peshawar,North,Freelancer,Current Account,2023-01-04,Upper-Middle,Active
CUST009616,Ayesha,Iqbal,Male,1995-07-15,Lahore,Central,Student,Savings Account,2025-04-26,High,Active
CUST009617,Noor,Mirza,Male,2005-05-18,Peshawar,North,Freelancer,Premium Account,2022-08-09,High,Active
CUST009618,Sana,Malik,Male,1977-06-22,Peshawar,North,Student,Savings Account,2023-02-06,Middle,Dormant
CUST009619,Hamza,Raza,Male,1976-01-18,Lahore,Central,Salaried,Savings Account,2023-06-16,Upper-Middle,Dormant
CUST009620,Fatima,Ahmed,Male,1975-01-17,Hyderabad,South,Self-Employed,Digital Wallet,2023-10-24,Lower-Middle,Active
CUST009621,Omar,Shah,Female,2001-05-16,Peshawar,North,Student,Digital Wallet,2022-11-29,Middle,Active
CUST009622,Sara,Javed,Female,1972-01-04,Sukkur,South,Business Owner,Digital Wallet,2025-04-24,Upper-Middle,Active
CUST009623,Noor,Aslam,Male,1980-08-11,Quetta,West,Freelancer,Current Account,2024-06-29,High,Active
CUST009624,Ayesha,Raza,Male,1970-08-13,Sukkur,South,Self-Employed,Digital Wallet,2024-07-07,Upper-Middle,Active
CUST009625,Iqra,Hussain,Male,2003-11-15,Sukkur,South,Business Owner,Digital Wallet,2024-09-28,Low,Active
CUST009626,Saad,Sheikh,Male,1967-04-08,Sukkur,South,Salaried,Digital Wallet,2024-05-22,High,Active
CUST009627,Noor,Shah,Male,1985-10-21,Islamabad,North,Salaried,Premium Account,2024-05-31,Upper-Middle,Active
CUST009628,Ayesha,Farooq,Male,1971-04-15,Sialkot,Central,Salaried,Digital Wallet,2024-06-23,High,Active
CUST009629,Hassan,Butt,Male,1981-07-09,Gwadar,West,Salaried,Current Account,2024-09-13,Upper-Middle,Closed
CUST009630,Saad,Malik,Female,1989-10-13,Sukkur,South,Business Owner,Premium Account,2025-06-14,Low,Active
CUST009631,Sana,Shah,Male,1993-05-20,Sukkur,South,Salaried,Digital Wallet,2022-09-27,Upper-Middle,Active
CUST009632,Ayesha,Iqbal,Female,1988-02-01,Gwadar,West,Salaried,Digital Wallet,2023-12-10,Middle,Active
CUST009633,Noor,Ahmed,Male,1982-10-10,Islamabad,North,Business Owner,Savings Account,2022-09-10,Lower-Middle,Active
CUST009634,Sara,Hussain,Female,1976-04-06,Faisalabad,Central,Freelancer,Savings Account,2022-09-06,Low,Active
CUST009635,Ayesha,Siddiqui,Female,1997-03-09,Gujranwala,Central,Salaried,Savings Account,2025-07-24,Lower-Middle,Active
CUST009636,Hamza,Farooq,Male,1992-09-18,Islamabad,North,Self-Employed,Savings Account,2023-10-10,Lower-Middle,Active
CUST009637,Maryam,Shah,Female,1992-07-06,Faisalabad,Central,Salaried,Digital Wallet,2024-08-22,Low,Active
CUST009638,Sara,Aslam,Female,1996-01-15,Sukkur,South,Freelancer,Digital Wallet,2024-09-24,Middle,Closed
CUST009639,Saad,Javed,Female,1974-11-11,Gujranwala,Central,Self-Employed,Current Account,2022-02-13,Lower-Middle,Active
CUST009640,Ahmed,Iqbal,Male,2005-07-02,Peshawar,North,Business Owner,Digital Wallet,2023-11-05,Lower-Middle,Dormant
CUST009641,Omar,Iqbal,Female,2002-04-24,Hyderabad,South,Self-Employed,Digital Wallet,2022-09-04,Upper-Middle,Active
CUST009642,Ali,Ahmed,Male,1983-02-17,Rawalpindi,North,Freelancer,Savings Account,2023-03-05,Lower-Middle,Active
CUST009643,Noor,Mirza,Male,1973-09-09,Sukkur,South,Self-Employed,Savings Account,2022-09-15,Lower-Middle,Active
CUST009644,Hamza,Mirza,Female,1980-10-14,Abbottabad,North,Freelancer,Digital Wallet,2024-07-01,Lower-Middle,Dormant
CUST009645,Omar,Qureshi,Female,1980-09-27,Sukkur,South,Self-Employed,Current Account,2022-06-30,Middle,Active
CUST009646,Hamza,Aslam,Female,2004-08-05,Sialkot,Central,Student,Premium Account,2023-09-09,High,Active
CUST009647,Danish,Siddiqui,Male,1976-11-23,Gujranwala,Central,Salaried,Savings Account,2023-02-23,Upper-Middle,Active
CUST009648,Sana,Javed,Male,2003-08-01,Faisalabad,Central,Salaried,Savings Account,2025-08-11,Lower-Middle,Dormant
CUST009649,Danish,Farooq,Male,1974-03-24,Abbottabad,North,Business Owner,Savings Account,2024-12-14,Middle,Active
CUST009650,Noor,Iqbal,Female,2003-03-10,Lahore,Central,Salaried,Current Account,2023-04-28,Middle,Active
CUST009651,Hassan,Siddiqui,Female,2003-05-08,Hyderabad,South,Salaried,Savings Account,2023-02-06,Lower-Middle,Active
CUST009652,Sara,Siddiqui,Male,1989-09-22,Hyderabad,South,Salaried,Digital Wallet,2024-09-09,Low,Dormant
CUST009653,Fatima,Hussain,Male,1969-01-05,Peshawar,North,Salaried,Savings Account,2024-05-14,Middle,Active
CUST009654,Maryam,Javed,Female,1990-04-04,Sukkur,South,Business Owner,Current Account,2024-01-30,Upper-Middle,Active
CUST009655,Sara,Shah,Male,2002-06-13,Hyderabad,South,Salaried,Savings Account,2022-04-09,Low,Active
CUST009656,Sara,Hussain,Male,2003-07-26,Karachi,South,Freelancer,Savings Account,2022-04-17,Lower-Middle,Active
CUST009657,Zainab,Aslam,Female,1983-02-09,Lahore,Central,Salaried,Digital Wallet,2024-05-21,Lower-Middle,Closed
CUST009658,Sana,Malik,Male,1984-02-15,Abbottabad,North,Retired,Savings Account,2023-10-06,Middle,Closed
CUST009659,Iqra,Mirza,Female,1980-11-11,Dera Ismail Khan,West,Self-Employed,Current Account,2025-02-09,Lower-Middle,Active
CUST009660,Hira,Shah,Female,1973-02-21,Sialkot,Central,Student,Savings Account,2022-02-09,Upper-Middle,Active
CUST009661,Ali,Raza,Male,1991-01-25,Gujranwala,Central,Business Owner,Digital Wallet,2022-09-12,Middle,Active
CUST009662,Ali,Sheikh,Male,2005-03-27,Karachi,South,Salaried,Current Account,2024-12-17,Upper-Middle,Active
CUST009663,Ali,Raza,Female,1975-05-08,Rawalpindi,North,Self-Employed,Current Account,2025-09-02,Middle,Active
CUST009664,Iqra,Aslam,Male,1999-03-08,Sukkur,South,Salaried,Digital Wallet,2024-10-02,Middle,Active
CUST009665,Fatima,Malik,Female,1968-10-25,Peshawar,North,Freelancer,Current Account,2022-01-18,Middle,Active
CUST009666,Fatima,Hussain,Male,1967-02-16,Karachi,South,Freelancer,Savings Account,2022-03-11,Middle,Active
CUST009667,Bilal,Khan,Female,2001-02-09,Gwadar,West,Self-Employed,Digital Wallet,2025-04-17,Middle,Active
CUST009668,Danish,Raza,Female,1969-02-10,Dera Ismail Khan,West,Self-Employed,Current Account,2023-11-16,Upper-Middle,Active
CUST009669,Hamza,Sheikh,Male,1981-08-05,Gwadar,West,Salaried,Savings Account,2023-11-12,Upper-Middle,Active
CUST009670,Iqra,Butt,Female,2001-11-03,Sukkur,South,Salaried,Digital Wallet,2025-08-09,Upper-Middle,Active
CUST009671,Sara,Hussain,Female,1979-02-10,Peshawar,North,Salaried,Digital Wallet,2022-12-06,Lower-Middle,Active
CUST009672,Omar,Siddiqui,Male,1977-07-22,Gwadar,West,Business Owner,Current Account,2023-01-25,Upper-Middle,Active
CUST009673,Sara,Butt,Female,1966-05-18,Dera Ismail Khan,West,Student,Premium Account,2024-07-28,High,Active
CUST009674,Danish,Malik,Male,1993-08-01,Sialkot,Central,Self-Employed,Savings Account,2025-05-22,Lower-Middle,Active
CUST009675,Ahmed,Khan,Male,1978-08-02,Lahore,Central,Self-Employed,Savings Account,2023-05-16,Middle,Active
CUST009676,Ahmed,Mirza,Female,1969-04-24,Rawalpindi,North,Salaried,Premium Account,2022-07-26,Upper-Middle,Active
CUST009677,Usman,Qureshi,Female,1984-08-22,Sialkot,Central,Business Owner,Current Account,2022-03-18,Upper-Middle,Active
CUST009678,Sara,Butt,Female,1971-01-22,Hyderabad,South,Salaried,Digital Wallet,2022-01-10,Middle,Active
CUST009679,Hira,Butt,Female,1999-06-24,Gujranwala,Central,Salaried,Digital Wallet,2023-05-28,Lower-Middle,Active
CUST009680,Sara,Hussain,Male,1995-12-18,Faisalabad,Central,Salaried,Savings Account,2023-12-28,Middle,Dormant
CUST009681,Ayesha,Sheikh,Male,2005-11-10,Gujranwala,Central,Self-Employed,Savings Account,2023-11-01,Lower-Middle,Active
CUST009682,Sana,Qureshi,Male,2005-01-16,Rawalpindi,North,Business Owner,Digital Wallet,2022-11-24,High,Active
CUST009683,Fatima,Butt,Male,1999-01-18,Quetta,West,Salaried,Savings Account,2024-07-15,Upper-Middle,Active
CUST009684,Fatima,Aslam,Male,1985-10-23,Rawalpindi,North,Salaried,Digital Wallet,2025-04-18,Low,Active
CUST009685,Fatima,Shah,Female,1971-03-15,Abbottabad,North,Business Owner,Current Account,2022-11-15,Lower-Middle,Active
CUST009686,Hamza,Khan,Male,1966-08-02,Rawalpindi,North,Business Owner,Current Account,2024-07-11,Middle,Active
CUST009687,Talha,Farooq,Female,1968-07-17,Hyderabad,South,Salaried,Savings Account,2024-01-17,Upper-Middle,Active
CUST009688,Ali,Sheikh,Female,1974-05-20,Hyderabad,South,Freelancer,Savings Account,2024-07-29,Middle,Dormant
CUST009689,Ali,Qureshi,Male,2001-04-26,Abbottabad,North,Business Owner,Savings Account,2022-01-21,High,Active
CUST009690,Fatima,Sheikh,Male,1973-09-05,Abbottabad,North,Freelancer,Digital Wallet,2024-07-10,Upper-Middle,Active
CUST009691,Sara,Raza,Male,1968-04-24,Gujranwala,Central,Freelancer,Current Account,2024-10-20,Middle,Active
CUST009692,Fatima,Malik,Male,2003-10-01,Islamabad,North,Business Owner,Digital Wallet,2024-07-18,Middle,Active
CUST009693,Noor,Javed,Male,1982-03-20,Sukkur,South,Salaried,Current Account,2025-02-24,Upper-Middle,Active
CUST009694,Omar,Qureshi,Male,1982-11-09,Rawalpindi,North,Business Owner,Digital Wallet,2024-10-19,Middle,Dormant
CUST009695,Hamza,Siddiqui,Female,1977-09-04,Gujranwala,Central,Self-Employed,Savings Account,2025-09-10,Middle,Active
CUST009696,Zainab,Mirza,Male,2003-07-09,Lahore,Central,Salaried,Digital Wallet,2024-07-06,Upper-Middle,Active
CUST009697,Hamza,Raza,Male,1979-02-15,Faisalabad,Central,Salaried,Digital Wallet,2023-09-03,Lower-Middle,Active
CUST009698,Hira,Butt,Male,2000-03-06,Lahore,Central,Salaried,Current Account,2025-02-16,Middle,Active
CUST009699,Zainab,Siddiqui,Male,2005-08-15,Rawalpindi,North,Self-Employed,Digital Wallet,2024-08-09,Upper-Middle,Active
CUST009700,Hassan,Aslam,Male,1983-07-20,Rawalpindi,North,Business Owner,Savings Account,2024-02-04,Upper-Middle,Active
CUST009701,Hamza,Ahmed,Male,1993-02-24,Islamabad,North,Retired,Premium Account,2024-03-03,High,Active
CUST009702,Ali,Raza,Female,1966-02-16,Abbottabad,North,Business Owner,Current Account,2023-04-26,Upper-Middle,Active
CUST009703,Hamza,Malik,Female,1997-08-17,Gwadar,West,Salaried,Savings Account,2024-04-20,Lower-Middle,Active
CUST009704,Iqra,Raza,Female,2004-05-25,Peshawar,North,Freelancer,Digital Wallet,2023-10-02,Upper-Middle,Active
CUST009705,Ali,Farooq,Female,1973-06-01,Islamabad,North,Retired,Current Account,2022-06-29,Middle,Active
CUST009706,Maryam,Malik,Male,1965-08-21,Islamabad,North,Self-Employed,Premium Account,2023-08-26,Lower-Middle,Active
CUST009707,Usman,Mirza,Female,1966-11-27,Karachi,South,Freelancer,Digital Wallet,2025-07-24,Lower-Middle,Active
CUST009708,Fatima,Mirza,Male,2000-04-23,Gwadar,West,Student,Current Account,2023-04-01,Low,Active
CUST009709,Ali,Mirza,Male,1974-09-25,Sukkur,South,Salaried,Savings Account,2024-07-16,High,Active
CUST009710,Fatima,Malik,Male,1981-11-25,Faisalabad,Central,Salaried,Savings Account,2023-07-23,Middle,Active
CUST009711,Danish,Ahmed,Female,1978-11-16,Sukkur,South,Student,Digital Wallet,2023-01-27,Middle,Active
CUST009712,Hassan,Malik,Female,1977-12-22,Gujranwala,Central,Retired,Digital Wallet,2023-06-12,Low,Active
CUST009713,Saad,Aslam,Female,1971-01-10,Karachi,South,Salaried,Savings Account,2025-08-06,Middle,Active
CUST009714,Bilal,Khan,Female,1981-01-04,Karachi,South,Freelancer,Current Account,2022-06-02,Upper-Middle,Active
CUST009715,Maryam,Javed,Male,2002-11-03,Abbottabad,North,Salaried,Current Account,2024-07-03,Upper-Middle,Active
CUST009716,Sana,Iqbal,Female,1979-03-06,Faisalabad,Central,Business Owner,Digital Wallet,2025-02-11,Upper-Middle,Active
CUST009717,Bilal,Farooq,Male,1997-04-20,Peshawar,North,Business Owner,Current Account,2022-09-11,Middle,Active
CUST009718,Hassan,Sheikh,Male,1993-06-11,Islamabad,North,Salaried,Current Account,2024-11-01,Upper-Middle,Active
CUST009719,Iqra,Sheikh,Male,1997-08-22,Sukkur,South,Salaried,Savings Account,2024-05-21,Upper-Middle,Active
CUST009720,Hassan,Sheikh,Male,1988-01-09,Abbottabad,North,Salaried,Digital Wallet,2023-04-08,Middle,Active
CUST009721,Iqra,Aslam,Female,1980-08-22,Karachi,South,Self-Employed,Savings Account,2022-08-30,Low,Active
CUST009722,Maham,Mirza,Female,1975-02-24,Dera Ismail Khan,West,Salaried,Premium Account,2025-07-17,Middle,Active
CUST009723,Noor,Farooq,Female,1976-05-09,Sialkot,Central,Business Owner,Digital Wallet,2022-09-27,Low,Closed
CUST009724,Sana,Sheikh,Female,1986-11-15,Faisalabad,Central,Self-Employed,Savings Account,2025-07-23,Middle,Dormant
CUST009725,Sara,Aslam,Male,1981-02-15,Sialkot,Central,Self-Employed,Digital Wallet,2024-06-06,Upper-Middle,Dormant
CUST009726,Omar,Khan,Female,1981-01-24,Karachi,South,Salaried,Current Account,2025-03-18,Middle,Active
CUST009727,Saad,Siddiqui,Male,1980-06-11,Peshawar,North,Business Owner,Current Account,2023-02-10,Lower-Middle,Active
CUST009728,Zainab,Siddiqui,Male,2002-03-11,Islamabad,North,Freelancer,Savings Account,2022-02-10,Middle,Active
CUST009729,Hira,Khan,Female,1991-03-21,Gujranwala,Central,Business Owner,Premium Account,2024-06-16,Upper-Middle,Active
CUST009730,Danish,Malik,Female,2001-06-25,Dera Ismail Khan,West,Self-Employed,Savings Account,2023-05-24,Middle,Active
CUST009731,Noor,Farooq,Female,2003-03-01,Abbottabad,North,Salaried,Digital Wallet,2024-01-24,Upper-Middle,Active
CUST009732,Iqra,Khan,Male,1990-01-02,Gujranwala,Central,Student,Savings Account,2023-09-19,Upper-Middle,Dormant
CUST009733,Omar,Butt,Female,1968-12-26,Quetta,West,Business Owner,Digital Wallet,2023-03-17,Lower-Middle,Active
CUST009734,Fatima,Mirza,Male,2004-10-13,Rawalpindi,North,Salaried,Savings Account,2024-09-10,Middle,Active
CUST009735,Iqra,Farooq,Male,1984-05-16,Islamabad,North,Student,Digital Wallet,2023-11-17,Lower-Middle,Active
CUST009736,Bilal,Shah,Male,1980-10-25,Sialkot,Central,Salaried,Savings Account,2024-05-19,Lower-Middle,Active
CUST009737,Sana,Siddiqui,Male,1981-12-11,Rawalpindi,North,Salaried,Savings Account,2024-07-09,Low,Active
CUST009738,Maham,Mirza,Male,1968-05-13,Islamabad,North,Business Owner,Savings Account,2024-07-17,Lower-Middle,Active
CUST009739,Ayesha,Hussain,Male,1992-02-23,Sialkot,Central,Salaried,Digital Wallet,2023-03-29,Upper-Middle,Active
CUST009740,Danish,Siddiqui,Male,1966-03-20,Sialkot,Central,Salaried,Digital Wallet,2024-11-16,Low,Active
CUST009741,Bilal,Shah,Male,1994-12-19,Sialkot,Central,Student,Digital Wallet,2022-10-28,Middle,Active
CUST009742,Sara,Hussain,Male,1999-11-10,Faisalabad,Central,Salaried,Digital Wallet,2025-07-22,Lower-Middle,Active
CUST009743,Omar,Farooq,Female,1982-09-19,Sialkot,Central,Salaried,Current Account,2025-01-12,High,Active
CUST009744,Talha,Iqbal,Male,1980-09-23,Sialkot,Central,Salaried,Digital Wallet,2024-01-26,Middle,Active
CUST009745,Hira,Butt,Male,1992-04-25,Karachi,South,Business Owner,Savings Account,2022-09-04,Upper-Middle,Dormant
CUST009746,Maham,Siddiqui,Female,2000-07-18,Hyderabad,South,Retired,Current Account,2025-05-22,Upper-Middle,Active
CUST009747,Saad,Aslam,Male,1968-05-24,Hyderabad,South,Business Owner,Current Account,2024-01-30,Middle,Active
CUST009748,Ali,Qureshi,Female,1983-05-22,Sukkur,South,Retired,Savings Account,2025-01-20,Low,Active
CUST009749,Talha,Mirza,Female,1978-09-20,Hyderabad,South,Freelancer,Digital Wallet,2022-02-07,Low,Active
CUST009750,Ayesha,Mirza,Male,1965-07-15,Peshawar,North,Freelancer,Savings Account,2023-04-08,Middle,Active
CUST009751,Sara,Shah,Male,1965-06-12,Gwadar,West,Self-Employed,Current Account,2023-02-15,Middle,Dormant
CUST009752,Danish,Raza,Male,1986-03-18,Karachi,South,Business Owner,Current Account,2025-01-18,Middle,Active
CUST009753,Omar,Aslam,Male,1996-08-24,Faisalabad,Central,Business Owner,Savings Account,2023-09-28,Upper-Middle,Active
CUST009754,Ali,Qureshi,Male,1989-06-15,Peshawar,North,Salaried,Digital Wallet,2022-06-10,Upper-Middle,Active
CUST009755,Noor,Shah,Male,1975-01-19,Lahore,Central,Salaried,Digital Wallet,2024-04-22,Lower-Middle,Dormant
CUST009756,Zainab,Qureshi,Male,1983-09-16,Lahore,Central,Retired,Current Account,2022-08-06,Lower-Middle,Active
CUST009757,Zainab,Shah,Male,2004-05-18,Sukkur,South,Self-Employed,Digital Wallet,2023-09-04,Lower-Middle,Active
CUST009758,Omar,Khan,Male,1999-05-19,Gujranwala,Central,Freelancer,Digital Wallet,2025-09-20,Lower-Middle,Active
CUST009759,Danish,Sheikh,Male,1969-12-02,Islamabad,North,Salaried,Savings Account,2023-08-18,Middle,Active
CUST009760,Ayesha,Khan,Female,1991-09-04,Peshawar,North,Salaried,Savings Account,2023-08-10,Low,Active
CUST009761,Ali,Farooq,Female,1990-01-02,Karachi,South,Salaried,Digital Wallet,2022-02-25,Low,Active
CUST009762,Maham,Hussain,Female,1979-09-21,Islamabad,North,Student,Current Account,2023-09-23,Low,Active
CUST009763,Noor,Shah,Male,1979-04-25,Sukkur,South,Salaried,Premium Account,2025-08-04,Upper-Middle,Active
CUST009764,Ayesha,Siddiqui,Male,1994-10-10,Islamabad,North,Student,Premium Account,2025-07-25,Middle,Dormant
CUST009765,Fatima,Iqbal,Male,2003-05-03,Faisalabad,Central,Student,Current Account,2025-08-11,High,Active
CUST009766,Danish,Siddiqui,Female,1978-07-01,Sialkot,Central,Salaried,Premium Account,2023-05-11,High,Active
CUST009767,Maham,Butt,Male,2003-09-13,Rawalpindi,North,Salaried,Savings Account,2022-03-31,Upper-Middle,Active
CUST009768,Saad,Mirza,Female,1999-03-18,Gujranwala,Central,Business Owner,Digital Wallet,2022-11-21,Upper-Middle,Dormant
CUST009769,Omar,Mirza,Female,1967-02-09,Hyderabad,South,Freelancer,Digital Wallet,2022-10-17,Low,Active
CUST009770,Noor,Khan,Male,1976-09-17,Peshawar,North,Student,Digital Wallet,2022-04-17,Upper-Middle,Active
CUST009771,Maryam,Aslam,Male,1983-01-05,Faisalabad,Central,Business Owner,Digital Wallet,2024-08-29,Middle,Active
CUST009772,Ahmed,Shah,Male,1992-10-20,Karachi,South,Student,Current Account,2023-12-17,Upper-Middle,Active
CUST009773,Noor,Siddiqui,Female,1974-06-09,Hyderabad,South,Freelancer,Savings Account,2024-09-14,Lower-Middle,Closed
CUST009774,Saad,Siddiqui,Male,1982-02-27,Sialkot,Central,Self-Employed,Digital Wallet,2022-10-01,Upper-Middle,Active
CUST009775,Hassan,Siddiqui,Male,1968-10-21,Karachi,South,Salaried,Savings Account,2024-08-10,Low,Active
CUST009776,Usman,Javed,Male,1969-11-13,Abbottabad,North,Salaried,Digital Wallet,2022-03-30,Upper-Middle,Dormant
CUST009777,Iqra,Ahmed,Female,1982-01-26,Abbottabad,North,Self-Employed,Digital Wallet,2024-09-14,Lower-Middle,Active
CUST009778,Hamza,Siddiqui,Female,1990-12-27,Lahore,Central,Salaried,Digital Wallet,2025-01-18,High,Active
CUST009779,Hira,Iqbal,Male,1983-05-06,Karachi,South,Freelancer,Digital Wallet,2022-12-14,High,Active
CUST009780,Maham,Sheikh,Male,1980-09-16,Sukkur,South,Business Owner,Savings Account,2023-03-26,Middle,Active
CUST009781,Fatima,Malik,Male,1985-04-18,Abbottabad,North,Student,Digital Wallet,2023-08-20,High,Active
CUST009782,Saad,Qureshi,Male,1991-02-10,Lahore,Central,Retired,Premium Account,2024-03-04,Lower-Middle,Dormant
CUST009783,Ali,Raza,Male,1994-12-27,Sukkur,South,Self-Employed,Premium Account,2023-12-25,Middle,Closed
CUST009784,Ali,Javed,Female,1987-08-19,Rawalpindi,North,Freelancer,Digital Wallet,2022-05-24,Upper-Middle,Active
